2023-03-12 19:55:34,898 - mylog - INFO - RINAS AIRPORT,里纳斯机场,TIRANA,地拉那,ALBANIA,阿尔巴尼亚,TIA,
2023-03-12 19:59:52,391 - mylog - INFO - VALPARAISO AIRPORT,,VALPARAISO,,CHILE,智利,VAP,
2023-03-12 19:59:52,504 - mylog - INFO - VALLENAR AIRPORT,,VALLENAR,,CHILE,智利,VLR,
2023-03-12 19:59:52,608 - mylog - INFO - ALTO PALENA AIRPORT,,ALTO PALENA,,CHILE,智利,WAP,
2023-03-12 19:59:52,717 - mylog - INFO - GAMBOA AIRPORT,,CASTRO,,CHILE,智利,WCA,
2023-03-12 19:59:52,827 - mylog - INFO - CHAITEN AIRPORT,查伊顿机场,CHAITEN,查伊顿,CHILE,智利,WCH,
2023-03-12 19:59:52,969 - mylog - INFO - PUERTO AISEN AIRPORT,,PUERTO AISEN,,CHILE,智利,WPA,
2023-03-12 19:59:53,073 - mylog - INFO - PORVENIR AIRPORT,,PORVENIR,,CHILE,智利,WPR,
2023-03-12 19:59:53,186 - mylog - INFO - PUERTO WILLIAMS AIRPORT,威廉斯港机场,PUERTO WILLIAMS,威廉斯港,CHILE,智利,WPU,
2023-03-12 19:59:53,302 - mylog - INFO - CHILLAN AIRPORT,奇廉市机场,CHILLAN,奇廉市,CHILE,智利,YAI,
2023-03-12 19:59:53,409 - mylog - INFO - PICHOY AIRPORT,,VALDIVIA,瓦尔迪维亚,CHILE,智利,ZAL,
2023-03-12 19:59:53,519 - mylog - INFO - TEMUCO AIRPORT,特木科机场,TEMUCO,特木科,CHILE,智利,ZCO,
2023-03-12 19:59:53,627 - mylog - INFO - VICTORIA AIRPORT,维多利亚机场,VICTORIA,维多利亚,CHILE,智利,ZIC,
2023-03-12 19:59:53,730 - mylog - INFO - LINARES AIRPORT,利纳雷斯机场,LINARES,利纳雷斯,CHILE,智利,ZLR,
2023-03-12 19:59:53,841 - mylog - INFO - CANAL BALO AIRPORT,奥索尔诺机场,OSORNO,奥索尔诺,CHILE,智利,ZOS,
2023-03-12 19:59:53,959 - mylog - INFO - PUCON AIRPORT,普孔机场,PUCON,普孔,CHILE,智利,ZPC,
2023-03-12 19:59:54,076 - mylog - INFO - ANCUD AIRPORT,安库德机场,ANCUD,安库德,CHILE,智利,ZUD,
2023-03-12 19:59:57,805 - mylog - INFO - ALTAY AIRPORT,阿勒泰机场,ALTAY,阿勒泰,CHINA,中国,AAT,
2023-03-12 19:59:57,925 - mylog - INFO - XINGYI AIRPORT,,XINGYI,,CHINA,中国,ACX,
2023-03-12 19:59:58,033 - mylog - INFO - ANKANG AIRPORT,安康机场,ANKANG,安康,CHINA,中国,AKA,
2023-03-12 19:59:58,134 - mylog - INFO - AKSU AIRPORT,阿克苏机场,AKSU,阿克苏,CHINA,中国,AKU,
2023-03-12 19:59:58,236 - mylog - INFO - ANSHAN AIRPORT,鞍山机场,ANSHAN,鞍山,CHINA,中国,AOG,
2023-03-12 19:59:58,358 - mylog - INFO - ANQING AIRPORT,安庆机场,ANQING,安庆,CHINA,中国,AQG,
2023-03-12 19:59:58,478 - mylog - INFO - AN SHUN/HUANG GUO SHU AIRPORT,黄果树机场,AN SHUN,黄果树,CHINA,中国,AVA,
2023-03-12 19:59:58,598 - mylog - INFO - ANYANG AIRPORT,安阳机场,ANYANG,安阳,CHINA,中国,AYN,
2023-03-12 19:59:58,702 - mylog - INFO - BAOTOU AIRPORT,包头机场,BAOTOU,包头,CHINA,中国,BAV,
2023-03-12 19:59:58,812 - mylog - INFO - BENGBU AIRPORT,蚌埠机场,BENGBU,蚌埠,CHINA,中国,BFU,
2023-03-12 19:59:58,919 - mylog - INFO - BEIHAI AIRPORT,北海机场,BEIHAI,北海,CHINA,中国,BHY,
2023-03-12 19:59:59,051 - mylog - INFO - BANGDA AIRPORT,邦达机场,BANGDA,邦达,CHINA,中国,BPX,
2023-03-12 19:59:59,158 - mylog - INFO - BAOSHAN AIRPORT,保山机场,BAOSHAN,保山,CHINA,中国,BSD,
2023-03-12 19:59:59,266 - mylog - INFO - BAIYUN AIRPORT,广州机场,GUANGZHOU,广州,CHINA,中国,CAN,
2023-03-12 19:59:59,384 - mylog - INFO - CHANGDE AIRPORT,常德机场,CHANGDE,常德,CHINA,中国,CGD,
2023-03-12 19:59:59,490 - mylog - INFO - ZHENGZHOU AIRPORT,郑州机场,ZHENGZHOU,郑州,CHINA,中国,CGO,
2023-03-12 19:59:59,597 - mylog - INFO - CHANGCHUN AIRPORT,长春机场,CHANGCHUN,长春,CHINA,中国,CGQ,
2023-03-12 19:59:59,708 - mylog - INFO - CHAOYANG AIRPORT,朝阳机场,CHAOYANG,朝阳,CHINA,中国,CHG,
2023-03-12 19:59:59,817 - mylog - INFO - JIUQUAN AIRPORT,酒泉机场,JIUQUAN,酒泉,CHINA,中国,CHW,
2023-03-12 19:59:59,931 - mylog - INFO - CHIFENG AIRPORT,赤峰机场,CHIFENG,赤峰,CHINA,中国,CIF,
2023-03-12 20:00:00,043 - mylog - INFO - CHANGZHI AIRPORT,长治机场,CHANGZHI,长治,CHINA,中国,CIH,
2023-03-12 20:00:00,154 - mylog - INFO - CHONGQING AIRPORT,重庆机场,CHONGQING,重庆,CHINA,中国,CKG,
2023-03-12 20:00:00,261 - mylog - INFO - CHANGHAI AIRPORT,,CHANGHAI,,CHINA,中国,CNI,
2023-03-12 20:00:00,368 - mylog - INFO - CHANGSHA AIRPORT,长沙机场,CHANGSHA,长沙,CHINA,中国,CSX,
2023-03-12 20:00:00,476 - mylog - INFO - CHENGDU AIRPORT,成都机场,CHENGDU,成都,CHINA,中国,CTU,
2023-03-12 20:00:00,592 - mylog - INFO - CHANGZHOU AIRPORT,常州机场,CHANGZHOU,常州,CHINA,中国,CZX,
2023-03-12 20:00:00,697 - mylog - INFO - DATONG AIRPORT,大同机场,DATONG,大同,CHINA,中国,DAT,
2023-03-12 20:00:00,805 - mylog - INFO - DAXIAN AIRPORT,达县机场,DAXIAN,达县 ,CHINA,中国,DAX,
2023-03-12 20:00:00,917 - mylog - INFO - DANDONG AIRPORT,丹东机场,DANDONG,丹东,CHINA,中国,DDG,
2023-03-12 20:00:01,040 - mylog - INFO - DONGGUAN AIRPORT,东莞机场,DONGGUAN,东莞,CHINA,中国,DGM,
2023-03-12 20:00:01,160 - mylog - INFO - DIQING AIRPORT,迪庆机场,DIQING,迪庆,CHINA,中国,DIG,
2023-03-12 20:00:01,270 - mylog - INFO - DALIAN AIRPORT,大连机场,DALIAN,大连,CHINA,中国,DLC,
2023-03-12 20:00:01,391 - mylog - INFO - DALI AIRPORT,大理市机场,DALI CITY,大理市,CHINA,中国,DLU,
2023-03-12 20:00:01,503 - mylog - INFO - DUNHUANG AIRPORT,敦煌机场,DUNHUANG,敦煌,CHINA,中国,DNH,
2023-03-12 20:00:01,616 - mylog - INFO - DONGYING AIRPORT,东营机场,DONGYING,东营,CHINA,中国,DOY,
2023-03-12 20:00:01,724 - mylog - INFO - DONGSHENG AIRPORT,东胜机场,DONGSHENG,东胜,CHINA,中国,DSN,
2023-03-12 20:00:01,843 - mylog - INFO - DAYONG AIRPORT,大庸机场,DAYONG,大庸,CHINA,中国,DYG,
2023-03-12 20:00:01,952 - mylog - INFO - DAZU AIRPORT,大足机场,DAZU,大足,CHINA,中国,DZU,
2023-03-12 20:00:02,063 - mylog - INFO - ENSHI AIRPORT,恩施机场,ENSHI,恩施,CHINA,中国,ENH,
2023-03-12 20:00:02,172 - mylog - INFO - YAN'AN AIRPORT,延安机场,YAN'AN,延安,CHINA,中国,ENY,
2023-03-12 20:00:02,280 - mylog - INFO - FUZHOU AIRPORT,福州机场,FUZHOU,福州,CHINA,中国,FOC,
2023-03-12 20:00:02,387 - mylog - INFO - SUI FEN HE AIRPORT,绥芬河机场,SUI FEN HE,绥芬河,CHINA,中国,FUD,
2023-03-12 20:00:02,499 - mylog - INFO - FUYANG AIRPORT,阜阳机场,FUYANG,阜阳,CHINA,中国,FUG,
2023-03-12 20:00:02,616 - mylog - INFO - FUOSHAN AIRPORT,佛山机场,FUOSHAN,佛山,CHINA,中国,FUO,
2023-03-12 20:00:02,712 - mylog - INFO - FUYUN AIRPORT,富蕴机场,FUYUN,富蕴,CHINA,中国,FYN,
2023-03-12 20:00:02,806 - mylog - INFO - GUANGHAN AIRPORT,广汉机场,GUANGHAN,广汉,CHINA,中国,GHN,
2023-03-12 20:00:02,915 - mylog - INFO - GOLMUD AIRPORT,格尔木机场,GOLMUD,格尔木,CHINA,中国,GOQ,
2023-03-12 20:00:03,017 - mylog - INFO - GUANG YUAN AIRPORT,广元机场,GUANG YUAN,广元,CHINA,中国,GYS,
2023-03-12 20:00:03,114 - mylog - INFO - HAIKOU AIRPORT,海口机场,HAIKOU,海口,CHINA,中国,HAK,
2023-03-12 20:00:03,214 - mylog - INFO - HEIHE AIRPORT,黑河机场,HEIHE,黑河,CHINA,中国,HEK,
2023-03-12 20:00:03,312 - mylog - INFO - HOHHOT AIRPORT,呼和浩特机场,HOHHOT,呼和浩特,CHINA,中国,HET,
2023-03-12 20:00:03,421 - mylog - INFO - HEFEI AIRPORT,合肥机场,HEFEI,合肥,CHINA,中国,HFE,
2023-03-12 20:00:03,524 - mylog - INFO - HANGZHOU AIRPORT,杭州萧山国际机场,HANGZHOU,杭州,CHINA,中国,HGH,
2023-03-12 20:00:03,626 - mylog - INFO - CHANGSHA HUANGHUA AIRPORT,,HUANGHUA,,CHINA,中国,HHA,
2023-03-12 20:00:03,724 - mylog - INFO - HAILAR AIRPORT,海拉尔机场,HAILAR,海拉尔,CHINA,中国,HLD,
2023-03-12 20:00:03,825 - mylog - INFO - ULANHOT AIRPORT,乌兰浩特机场,ULANHOT,乌兰浩特,CHINA,中国,HLH,
2023-03-12 20:00:03,936 - mylog - INFO - HAMI AIRPORT,哈密机场,HAMI,哈密,CHINA,中国,HMI,
2023-03-12 20:00:04,031 - mylog - INFO - HENGYANG AIRPORT,衡阳机场,HENGYANG,衡阳,CHINA,中国,HNY,
2023-03-12 20:00:04,128 - mylog - INFO - HARBIN AIRPORT,哈尔滨机场,HARBIN,哈尔滨,CHINA,中国,HRB,
2023-03-12 20:00:04,229 - mylog - INFO - SHAOGUAN AIRPORT,韶关机场,SHAOGUAN,韶关,CHINA,中国,HSC,
2023-03-12 20:00:04,326 - mylog - INFO - ZHOUSHAN AIRPORT,舟山机场,ZHOUSHAN,舟山,CHINA,中国,HSN,
2023-03-12 20:00:04,431 - mylog - INFO - HOTAN AIRPORT,,HOTAN,,CHINA,中国,HTN,
2023-03-12 20:00:04,532 - mylog - INFO - HUIZHOU AIRPORT,惠州机场,HUIZHOU,惠州,CHINA,中国,HUZ,
2023-03-12 20:00:04,632 - mylog - INFO - HUANGYAN AIRPORT,黄岩机场,HUANGYAN,黄岩,CHINA,中国,HYN,
2023-03-12 20:00:04,735 - mylog - INFO - HANZHONG AIRPORT,汉中机场,HANZHONG,汉中,CHINA,中国,HZG,
2023-03-12 20:00:04,836 - mylog - INFO - YINCHUAN AIRPORT,银川机场,YINCHUAN,银川,CHINA,中国,INC,
2023-03-12 20:00:04,937 - mylog - INFO - QIEMO AIRPORT,,QIEMO,,CHINA,中国,IQM,
2023-03-12 20:00:05,038 - mylog - INFO - QINGYANG AIRPORT,庆阳机场,QINGYANG,庆阳,CHINA,中国,IQN,
2023-03-12 20:00:05,137 - mylog - INFO - JINGDEZHEN AIRPORT,景德镇机场,JINGDEZHEN,景德镇,CHINA,中国,JDZ,
2023-03-12 20:00:05,231 - mylog - INFO - JIAYUGUAN AIRPORT,嘉峪关机场,JIAYUGUAN,嘉峪关,CHINA,中国,JGN,
2023-03-12 20:00:05,348 - mylog - INFO - JI AN/JING GANG SHAN AIRPORT,井冈山机场,JI AN,井冈山,CHINA,中国,JGS,
2023-03-12 20:00:05,449 - mylog - INFO - GASA AIRPORT,景洪机场,JINGHONG,景洪,CHINA,中国,JHG,
2023-03-12 20:00:05,546 - mylog - INFO - JILIN AIRPORT,吉林机场,JILIN,吉林,CHINA,中国,JIL,
2023-03-12 20:00:05,648 - mylog - INFO - JIUJIANG AIRPORT,九江机场,JIUJIANG,九江,CHINA,中国,JIU,
2023-03-12 20:00:05,748 - mylog - INFO - JINJIANG AIRPORT,晋江机场,JINJIANG,晋江,CHINA,中国,JJN,
2023-03-12 20:00:05,846 - mylog - INFO - JIAMUSI AIRPORT,佳木斯机场,JIAMUSI,佳木斯,CHINA,中国,JMU,
2023-03-12 20:00:05,954 - mylog - INFO - JINING AIRPORT,济宁机场,JINING,济宁,CHINA,中国,JNG,
2023-03-12 20:00:06,052 - mylog - INFO - LIAONING PROVINCE AIRPORT,锦州机场,JINZHOU,锦州,CHINA,中国,JNZ,
2023-03-12 20:00:06,151 - mylog - INFO - JUZHOU AIRPORT,,JUZHOU  ZHEJIANG PROVINCE,,CHINA,中国,JUZ,
2023-03-12 20:00:06,256 - mylog - INFO - JIU ZHAI HUANG LONG AIRPORT,,SONG PAN,,CHINA,中国,JZH,
2023-03-12 20:00:06,360 - mylog - INFO - KUQA AIRPORT,库车机场,KUQA,库车,CHINA,中国,KCA,
2023-03-12 20:00:06,463 - mylog - INFO - KASHI AIRPORT,喀什机场,KASHI,喀什,CHINA,中国,KHG,
2023-03-12 20:00:06,559 - mylog - INFO - NANCHANG AIRPORT,南昌机场,NANCHANG,南昌,CHINA,中国,KHN,
2023-03-12 20:00:06,657 - mylog - INFO - KUNMING AIRPORT,昆明机场,KUNMING,昆明,CHINA,中国,KMG,
2023-03-12 20:00:06,752 - mylog - INFO - JI'AN AIRPORT,吉安机场,JI'AN,吉安,CHINA,中国,KNC,
2023-03-12 20:00:06,886 - mylog - INFO - GANZHOU AIRPORT,赣州机场,GANZHOU,赣州,CHINA,中国,KOW,
2023-03-12 20:00:06,994 - mylog - INFO - KORLA AIRPORT,库尔勒机场,KORLA,库尔勒,CHINA,中国,KRL,
2023-03-12 20:00:07,097 - mylog - INFO - KARAMAY AIRPORT,克拉玛依机场,KARAMAY,克拉玛依,CHINA,中国,KRY,
2023-03-12 20:00:07,204 - mylog - INFO - GUIYANG AIRPORT,贵阳机场,GUIYANG,贵阳,CHINA,中国,KWE,
2023-03-12 20:00:07,312 - mylog - INFO - GUILIN AIRPORT,桂林机场,GUILIN,桂林,CHINA,中国,KWL,
2023-03-12 20:00:07,414 - mylog - INFO - LIANCHENG AIRPORT,龙岩机场,LONGYAN,龙岩,CHINA,中国,LCX,
2023-03-12 20:00:07,518 - mylog - INFO - GUANGHUA AIRPORT,,GUANGHUA,,CHINA,中国,LHK,
2023-03-12 20:00:07,627 - mylog - INFO - LANZHOU AIRPORT,兰州机场,LANZHOU,兰州,CHINA,中国,LHW,
2023-03-12 20:00:07,724 - mylog - INFO - LIJIANG AIRPORT,丽江机场,LIJIANG,丽江,CHINA,中国,LJG,
2023-03-12 20:00:07,818 - mylog - INFO - LING LING AIRPORT,,LING LING,,CHINA,中国,LLF,
2023-03-12 20:00:07,938 - mylog - INFO - LINCANG AIRPORT,,LINCANG,,CHINA,中国,LNJ,
2023-03-12 20:00:08,086 - mylog - INFO - MANGSHI AIRPORT,德宏芒市机场,LUXI,泸西,CHINA,中国,LUM,
2023-03-12 20:00:08,183 - mylog - INFO - LUSHAN AIRPORT,庐山机场,LUSHAN,庐山,CHINA,中国,LUZ,
2023-03-12 20:00:08,284 - mylog - INFO - LHASA AIRPORT,拉萨机场,LHASA,拉萨,CHINA,中国,LXA,
2023-03-12 20:00:08,380 - mylog - INFO - LHASA AIRPORT,拉萨机场,LHASA,拉萨,CHINA,中国,LXA,
2023-03-12 20:00:08,478 - mylog - INFO - LINXI AIRPORT,,LINXI,临西,CHINA,中国,LXI,
2023-03-12 20:00:08,584 - mylog - INFO - LUOYANG AIRPORT,洛阳机场,LUOYANG,洛阳,CHINA,中国,LYA,
2023-03-12 20:00:08,682 - mylog - INFO - LIANYUNGANG AIRPORT,连云港机场,LIANYUNGANG,连云港,CHINA,中国,LYG,
2023-03-12 20:00:08,780 - mylog - INFO - LINYI AIRPORT,临沂机场,LINYI,临沂,CHINA,中国,LYI,
2023-03-12 20:00:08,874 - mylog - INFO - LANZHOUDONG AIRPORT,兰州东机场,LANZHOU,兰州,CHINA,中国,LZD,
2023-03-12 20:00:08,982 - mylog - INFO - LIUZHOU AIRPORT,柳州机场,LIUZHOU,柳州,CHINA,中国,LZH,
2023-03-12 20:00:09,093 - mylog - INFO - NANGAN AIRPORT (MATSU ISLANDS),南竿机场#马祖岛,NANGAN,南竿,CHINA,中国,LZN,
2023-03-12 20:00:09,192 - mylog - INFO - LUZHOU AIRPORT,泸州机场,LUZHOU,泸州,CHINA,中国,LZO,
2023-03-12 20:00:09,287 - mylog - INFO - MUDANJIANG AIRPORT,牡丹江机场,MUDANJIANG,牡丹江,CHINA,中国,MDG,
2023-03-12 20:00:09,390 - mylog - INFO - MIAN YANG AIRPORT,绵阳机场,MIAN YANG,绵阳,CHINA,中国,MIG,
2023-03-12 20:00:09,488 - mylog - INFO - MEI XIAN AIRPORT,梅县机场,MEI XIAN,梅县,CHINA,中国,MXZ,
2023-03-12 20:00:09,594 - mylog - INFO - NANCHONG AIRPORT,南充机场,NANCHONG,南充,CHINA,中国,NAO,
2023-03-12 20:00:09,694 - mylog - INFO - NANYUAN AIRPORT,北京南苑机场,BEIJING,北京南苑,CHINA,中国,NAY,
2023-03-12 20:00:09,796 - mylog - INFO - QIQIHAR AIRPORT,齐齐哈尔机场,QIQIHAR,齐齐哈尔,CHINA,中国,NDG,
2023-03-12 20:00:09,920 - mylog - INFO - NINGBO AIRPORT,宁波机场,NINGBO,宁波,CHINA,中国,NGB,
2023-03-12 20:00:10,020 - mylog - INFO - NANKING AIRPORT,南京机场,NANKING,南京,CHINA,中国,NKG,
2023-03-12 20:00:10,133 - mylog - INFO - NANNING AIRPORT,南宁机场,NANNING,南宁,CHINA,中国,NNG,
2023-03-12 20:00:10,233 - mylog - INFO - NANYANG AIRPORT,南阳机场,NANYANG,南阳,CHINA,中国,NNY,
2023-03-12 20:00:10,331 - mylog - INFO - NANTONG AIRPORT,南通机场,NANTONG,南通,CHINA,中国,NTG,
2023-03-12 20:00:10,421 - mylog - INFO - MANZHOULI AIRPORT,满洲里机场,MANZHOULI,满洲里,CHINA,中国,NZH,
2023-03-12 20:00:10,538 - mylog - INFO - CAPITAL AIRPORT,北京首都国际机场,BEIJING,北京,CHINA,中国,PEK,
2023-03-12 20:00:10,636 - mylog - INFO - SHA HE KOU AIRPORT,蓬莱机场,PENG LAI,蓬莱,CHINA,中国,PNJ,
2023-03-12 20:00:10,733 - mylog - INFO - PU DONG AIRPORT,上海浦东国际机场,SHANGHAI,上海,CHINA,中国,PVG,
2023-03-12 20:00:10,840 - mylog - INFO - PAN ZHI HUA BAO AN YING,攀枝花机场,PAN ZHI HUA,攀枝花,CHINA,中国,PZI,
2023-03-12 20:00:10,935 - mylog - INFO - RUGAO AIRPORT,如皋机场,RUGAO,如皋,CHINA,中国,RUG,
2023-03-12 20:00:11,031 - mylog - INFO - HONGQIAO AIRPORT,上海虹桥机场,SHANGHAI,上海,CHINA,中国,SHA,
2023-03-12 20:00:11,127 - mylog - INFO - SHENYANG AIRPORT,沈阳机场,SHENYANG,沈阳,CHINA,中国,SHE,
2023-03-12 20:00:11,225 - mylog - INFO - SHANHAIGUAN AIRPORT,山海关机场,SHANHAIGUAN,山海关,CHINA,中国,SHF,
2023-03-12 20:00:11,337 - mylog - INFO - QINHUANGDAO AIRPORT,秦皇岛机场,QINHUANGDAO,秦皇岛,CHINA,中国,SHP,
2023-03-12 20:00:11,439 - mylog - INFO - SHASHI AIRPORT,沙市机场,SHASHI,沙市,CHINA,中国,SHS,
2023-03-12 20:00:11,546 - mylog - INFO - XIGUAN AIRPORT,西安机场,XIAN,西安,CHINA,中国,SIA,
2023-03-12 20:00:11,652 - mylog - INFO - DAGUOCUN AIRPORT,石家庄机场,SHIJIAZHUANG,石家庄,CHINA,中国,SJW,
2023-03-12 20:00:11,749 - mylog - INFO - SHANTOU AIRPORT,汕头机场,SHANTOU,汕头,CHINA,中国,SWA,
2023-03-12 20:00:11,847 - mylog - INFO - SHANSHAN AIRPORT,,SHANSHAN,,CHINA,中国,SXJ,
2023-03-12 20:00:11,952 - mylog - INFO - SIMAO AIRPORT,思茅机场,SIMAO,思茅 ,CHINA,中国,SYM,
2023-03-12 20:00:12,070 - mylog - INFO - SANYA AIRPORT,三亚机场,SANYA,三亚,CHINA,中国,SYX,
2023-03-12 20:00:12,171 - mylog - INFO - SHANZHOU AIRPORT,商州机场,SHANZHOU,商州,CHINA,中国,SZO,
2023-03-12 20:00:12,280 - mylog - INFO - SUZHOU AIRPORT,苏州机场,SUZHOU,苏州,CHINA,中国,SZV,
2023-03-12 20:00:12,373 - mylog - INFO - SHENZHEN AIRPORT,深圳机场,SHENZHEN,深圳,CHINA,中国,SZX,
2023-03-12 20:00:12,480 - mylog - INFO - QINGDAO AIRPORT,青岛机场,QINGDAO,青岛,CHINA,中国,TAO,
2023-03-12 20:00:12,564 - mylog - INFO - TACHENG AIRPORT,塔城机场,TACHENG,塔城,CHINA,中国,TCG,
2023-03-12 20:00:12,675 - mylog - INFO - TONGREN AIRPORT,铜仁机场,TONGREN,铜仁,CHINA,中国,TEN,
2023-03-12 20:00:12,771 - mylog - INFO - TONGLIAO AIRPORT,通辽机场,TONGLIAO,通辽,CHINA,中国,TGO,
2023-03-12 20:00:12,872 - mylog - INFO - JINAN AIRPORT,济南机场,JINAN,济南,CHINA,中国,TNA,
2023-03-12 20:00:12,972 - mylog - INFO - TONGHUA LIUHE AIRPORT,通化机场,TONGHUA,通化,CHINA,中国,TNH,
2023-03-12 20:00:13,082 - mylog - INFO - TIANJIN AIRPORT,天津机场,TIANJIN,天津,CHINA,中国,TSN,
2023-03-12 20:00:13,182 - mylog - INFO - TUNXI AIRPORT,屯溪机场,TUNXI,屯溪,CHINA,中国,TXN,
2023-03-12 20:00:13,280 - mylog - INFO - TAIYUAN AIRPORT,太原机场,TAIYUAN,太原,CHINA,中国,TYN,
2023-03-12 20:00:13,391 - mylog - INFO - URUMQI AIRPORT,乌鲁木齐机场,URUMQI,乌鲁木齐,CHINA,中国,URC,
2023-03-12 20:00:13,483 - mylog - INFO - YULIN AIRPORT,玉林机场,YULIN,玉林,CHINA,中国,UYN,
2023-03-12 20:00:13,592 - mylog - INFO - WEIFANG AIRPORT,潍坊机场,WEIFANG,潍坊,CHINA,中国,WEF,
2023-03-12 20:00:13,697 - mylog - INFO - WEIHAI AIRPORT,威海机场,WEIHAI,威海,CHINA,中国,WEH,
2023-03-12 20:00:13,792 - mylog - INFO - WUHU AIRPORT,芜湖机场,WUHU,芜湖,CHINA,中国,WHU,
2023-03-12 20:00:13,875 - mylog - INFO - WENZHOU AIRPORT,温州机场,WENZHOU,温州,CHINA,中国,WNZ,
2023-03-12 20:00:13,979 - mylog - INFO - WU HAI AIRPORT,武汉机场,WUHAI,武汉,CHINA,中国,WUA,
2023-03-12 20:00:14,089 - mylog - INFO - WUHAN AIRPORT,武汉机场,WUHAN,武汉,CHINA,中国,WUH,
2023-03-12 20:00:14,187 - mylog - INFO - FUJIAN PROVINCE AIRPORT,武夷山机场,WUYISHAN,武夷山,CHINA,中国,WUS,
2023-03-12 20:00:14,280 - mylog - INFO - WUXI AIRPORT,无锡机场,WUXI,无锡,CHINA,中国,WUX,
2023-03-12 20:00:14,374 - mylog - INFO - CHANGZHOUDAO AIRPORT,梧州机场,WUZHOU,梧州,CHINA,中国,WUZ,
2023-03-12 20:00:14,487 - mylog - INFO - WANXIAN AIRPORT,万县机场,WANXIAN,万县,CHINA,中国,WXN,
2023-03-12 20:00:14,576 - mylog - INFO - XINGCHENG AIRPORT,兴城机场,XINGCHENG,兴城,CHINA,中国,XEN,
2023-03-12 20:00:14,686 - mylog - INFO - XIANGFAN AIRPORT,襄樊机场,XIANGFAN,襄樊,CHINA,中国,XFN,
2023-03-12 20:00:14,780 - mylog - INFO - XICHANG AIRPORT,西昌机场,XICHANG,西昌,CHINA,中国,XIC,
2023-03-12 20:00:14,881 - mylog - INFO - XILINHOT AIRPORT,锡林浩特机场,XILINHOT,锡林浩特,CHINA,中国,XIL,
2023-03-12 20:00:14,978 - mylog - INFO - XINGNING AIRPORT,兴宁县机场,XINGNING,兴宁县,CHINA,中国,XIN,
2023-03-12 20:00:15,087 - mylog - INFO - XIANYANG AIRPORT,西安咸阳机场,XIAN,西安,CHINA,中国,XIY,
2023-03-12 20:00:15,172 - mylog - INFO - XIAMEN AIRPORT,厦门机场,XIAMEN,厦门,CHINA,中国,XMN,
2023-03-12 20:00:15,283 - mylog - INFO - XINING AIRPORT,西宁机场,XINING,西宁,CHINA,中国,XNN,
2023-03-12 20:00:15,381 - mylog - INFO - XINGTAI AIRPORT,邢台机场,XINGTAI,邢台,CHINA,中国,XNT,
2023-03-12 20:00:15,479 - mylog - INFO - XUZHOU AIRPORT,徐州机场,XUZHOU,徐州,CHINA,中国,XUZ,
2023-03-12 20:00:15,574 - mylog - INFO - YIBIN AIRPORT,宜宾机场,YIBIN,宜宾,CHINA,中国,YBP,
2023-03-12 20:00:15,665 - mylog - INFO - YICHANG AIRPORT,宜昌机场,YICHANG,宜昌,CHINA,中国,YIH,
2023-03-12 20:00:15,765 - mylog - INFO - YINING AIRPORT,伊宁机场,YINING,伊宁,CHINA,中国,YIN,
2023-03-12 20:00:15,893 - mylog - INFO - YIWU AIRPORT,义乌机场,YIWU,义乌,CHINA,中国,YIW,
2023-03-12 20:00:15,992 - mylog - INFO - YILAN AIRPORT,宜兰机场,YILAN,宜兰,CHINA,中国,YLN,
2023-03-12 20:00:16,093 - mylog - INFO - YANJI AIRPORT,延吉机场,YANJI,延吉,CHINA,中国,YNJ,
2023-03-12 20:00:16,190 - mylog - INFO - LAISHAN AIRPORT,烟台机场,YANTAI,烟台,CHINA,中国,YNT,
2023-03-12 20:00:16,295 - mylog - INFO - YANCHENG AIRPORT,盐城机场,YANCHENG,盐城,CHINA,中国,YNZ,
2023-03-12 20:00:16,392 - mylog - INFO - YUANMOU AIRPORT,元谋机场,YUANMOU,元谋,CHINA,中国,YUA,
2023-03-12 20:00:16,489 - mylog - INFO - ZHAOTONG AIRPORT,昭通机场,ZHAOTONG,昭通,CHINA,中国,ZAT,
2023-03-12 20:00:16,588 - mylog - INFO - ZHONGCHUAN AIRPORT,中川机场,LANZHOU,兰州,CHINA,中国,ZGC,
2023-03-12 20:00:16,687 - mylog - INFO - ZHANJIANG AIRPORT,湛江机场,ZHANJIANG,湛江,CHINA,中国,ZHA,
2023-03-12 20:00:16,785 - mylog - INFO - ZHUHAI AIRPORT,珠海机场,ZHUHAI,珠海,CHINA,中国,ZUH,
2023-03-12 20:00:16,883 - mylog - INFO - ZUNYI AIRPORT,遵义机场,ZUNYI,遵义,CHINA,中国,ZYI,
2023-03-12 20:00:19,952 - mylog - INFO - ACANDI AIRPORT,阿坎迪机场,ACANDI,阿坎迪,COLOMBIA,哥伦比亚,ACD,
2023-03-12 20:00:20,047 - mylog - INFO - AGUACLARA AIRPORT,,AGUACLARA,,COLOMBIA,哥伦比亚,ACL,
2023-03-12 20:00:20,144 - mylog - INFO - ARICA AIRPORT,阿里卡机场,ARICA,阿里卡,COLOMBIA,哥伦比亚,ACM,
2023-03-12 20:00:20,238 - mylog - INFO - ARARACUARA AIRPORT,阿拉拉夸拉机场,ARARACUARA,阿拉拉夸拉,COLOMBIA,哥伦比亚,ACR,
2023-03-12 20:00:20,333 - mylog - INFO - ANDES AIRPORT,安第斯机场,ANDES,安第斯,COLOMBIA,哥伦比亚,ADN,
